"ResourceAgencyNum","ParentAgency","PublicName","AlternateName","ParentAgencyNum","MailingAddress1","MailingAddress2","MailingCity","MailingStateProvince","MailingPostalCode","MailingCountry","PhysicalAddress1","PhysicalAddress2","PhysicalCity","PhysicalCounty","PhysicalStateProvince","PhysicalPostalCode","PhysicalCountry","Latitude","Longitude","Phone1Number","Phone2Number","Phone3Number","Phone4Number","Phone5Number","PhoneFax","PhoneTTY","EmailAddressMain","WebsiteAddress","AgencyStatus","AgencyDescription","SearchHints","EnteredOn","UpdatedOn","Coverage","Categories"
9490162,"Elizabeth Fry Society of the Central Okanagan","Elizabeth Fry Society of the Central Okanagan",,0,"280-1855 Kirschner Road",,"Kelowna","BC","V1Y 4N7","Canada","280-1855 Kirschner Road",,"Kelowna",,"BC","V1Y 4N7","Canada",49.87,-119.45,"250-763-4613",,,,,"250-763-4272",,"michelle.efry@empowerific.com","www.empowerific.com","Active","Provides counselling, advocacy, and social action to support and empower individuals and families in conflict with the law and/or affected by violence in relationships, sexual abuse, assault, and/or exploitation. Office hours are 8:30 am to 12 noon and 1 pm to 4:30 pm Monday to Friday.","9490162",3/29/2001 0:00:00,2/22/2016 12:21:00,"BC - Kelowna - ;",
9497916,"Elizabeth Fry Society of the Central Okanagan","Specialized Victim Assistance Program",,9490162,"280-1855 Kirschner Road",,"Kelowna","BC","V1Y 4N7","Canada","280-1855 Kirschner Road",,"Kelowna",,"BC","V1Y 4N7","Canada",49.87,-119.45,"250-763-4613",,,,,"250-763-4272",,"maria.efry@empowerific.com","www.empowerific.com","Active","Provides victim services to men, women, youth, and children who have experienced or witnessed domestic/relationship/family violence, recent or historical sexual abuse or assault, and/or harassment. Services include emotional and practical support, advocacy, form completion assistance, court orientation and accompaniment, accompaniment to police and hospital, outreach, and information and referral. Services are also available to individuals and families who choose not to be involved with the criminal justice system. Serves Kelowna, Lake Country, Oyama, Peachland, Rutland, West Kelowna, and Winfield. Office hours are 8:30 am to 12 noon and 1 pm to 4:30 pm Monday to Friday; some flexibility for appointments. Funded by Ministry of Attorney General.","Elizabeth Fry Society of the Central Okanagan 9497916",1/1/1900 0:00:00,2/22/2016 13:33:00,"BC - Kelowna - ; BC - Winfield - ; BC - Peachland - ; BC - Rutland - ; BC - Oyama - ; BC - West Kelowna - ;","ACCOMPANIMENT * assault (sexual) * courts * Victims; INFORMATION AND REFERRAL * abuse (sexual) * Victims; ACCOMPANIMENT * police services * stalking * Victims; ACCOMPANIMENT * family violence * health care (medical) * Victims; FORM COMPLETION ASSISTANCE * abuse * Victims; ADVOCACY * stalking * Victims; ADVOCACY * family violence * Victims; ADVOCACY * abuse (sexual) * Victims; ACCOMPANIMENT * courts * stalking * Victims; ACCOMPANIMENT * assault (sexual) * health care (medical) * Victims; INFORMATION AND REFERRAL * family violence * Victims; FORM COMPLETION ASSISTANCE * stalking * Victims; ACCOMPANIMENT * abuse (sexual) * courts * Victims; FORM COMPLETION ASSISTANCE * family violence * Victims; INFORMATION AND REFERRAL * assault (sexual) * Victims; ACCOMPANIMENT * assault (sexual) * police services * Victims; FORM COMPLETION ASSISTANCE * assault (sexual) * Victims; ACCOMPANIMENT * courts * family violence * Victims; ACCOMPANIMENT * abuse (sexual) * health care (medical) * Victims; FORM COMPLETION ASSISTANCE * abuse (sexual) * Victims; ACCOMPANIMENT * family violence * police services * Victims; INFORMATION AND REFERRAL * stalking * Victims; INFORMATION AND REFERRAL * abuse * Victims; ADVOCACY * assault (sexual) * Victims; ACCOMPANIMENT * abuse (sexual) * police services * Victims; ACCOMPANIMENT * health care (medical) * stalking * Victims; ADVOCACY * abuse * Victims; OUTREACH * family violence * Victims * Women; VICTIM SERVICES (community-based) * abuse (sexual) * Victims; VICTIM SERVICES (community-based) * abuse * Victims; VICTIM SERVICES (community-based) * family violence * Victims; VICTIM SERVICES (community-based) * stalking * Victims; VICTIM SERVICES (community-based) * assault (sexual) * Victims;"
42389745,"Ellison Volunteer Fire Department","Ellison Volunteer Fire Department",,0,,,,"BC",,"Canada","4411B Old Vernon Road",,"Kelowna",,"BC","V1X 7V6","Canada",49.94,-119.36,"911","250-765-2144",,,,,,,,"Active","Volunteer firefighters respond to fires and other emergencies to protect people, property, and the environment. Services include firefighting, emergency medical response, emergency rescue, and the inspection of buildings to ensure they meet the fire code and bylaws. Serves Ellison. Call 911 for emergency service 24 hours a day, seven days a week.","42389745",10/28/2016 10:48:00,10/28/2016 10:51:00,"BC - Kelowna;","FIREFIGHTING;"
49451838,"Emergency Management BC (EMBC)","Emergency Management BC (EMBC) - Central Region Office",,9491185,"1225-D Dalhousie Drive",,"Kamloops","BC","V2C 5Z5","Canada","1225-D Dalhousie Drive",,"Kamloops",,"BC","V2C 5Z5","Canada",50.66,-120.36,"250-371-5240","1-800-663-3456",,,,"250-371-5246",,,"www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/emergency-management-bc","Active","The province's lead coordinating agency for all emergency management activities, including planning, training, testing and exercising, to help strengthen provincial preparedness. Also provides advisories on active emergencies, disaster readiness and recovery, fire safety, and death investigation. Works in collaboration with local governments, First Nations, federal departments, industry, non-government organizations, and volunteers in advance of a disaster to help strengthen the response effort. Serves Thompson-Nicola, Okanagan-Similkameen, Central Okanagan, District of Lillooet, and the communities of Anglemont, Falkland, Salmon Arm, Sicamous, Canoe, Malakwa, Sorrento, and Tappen in Columbia-Shuswap.","Emergency Management BC (EMBC) 49451838",6/7/2017 10:53:00,6/7/2017 11:19:00,"BC - Penticton; BC - Summerland; BC - Osoyoos; BC - Oliver; BC - Princeton; BC - Keremeos; BC - Kamloops; BC - Merritt; BC - Chase; BC - Clearwater; BC - Logan Lake; BC - Barriere; BC - Ashcroft; BC - Cache Creek; BC - Clinton; BC - Sun Peaks; BC - Lytton; BC - Spences Bridge; BC - Kelowna; BC - West Kelowna; BC - Lake Country; BC - Peachland; BC - Winfield; BC - Westbank; BC - Oyama; BC - Lakeview Heights; BC - Armstrong; BC - Enderby; BC - Vernon; BC - Coldstream; BC - Lumby; BC - Lillooet; BC - Anglemont; BC - Falkland; BC - Salmon Arm; BC - Sicamous; BC - Canoe; BC - Malakwa; BC - Sorrento; BC - Tappen;","EDUCATION (public awareness) * disasters * emergency; INTERVENTION * disasters * emergency; INTERVENTION * emergency * environment;"
9507724,"Ending Violence Association of BC (EVA BC)","Community Coordination for Women's Safety (CCWS)",,9488530,"1404-510 West Hastings Street",,"Vancouver","BC","V6B 1L8","Canada","1404-510 West Hastings Street",,"Vancouver",,"BC","V6B 1L8","Canada",49.28,-123.11,"604-633-2506 Local 15",,,,,"604-633-2507",,"ccws@endingviolence.org","www.endingviolence.org","Active","Works with communities throughout BC to identify, reduce, and eliminate barriers to women's safety. Brings together different sectors in communities to develop new models or improve existing models of coordination on violence against women. Engages provincial government and leaders in all sectors. Provides information and referral, training, resources, and consulting to communities regarding key women's safety issues.","Ending Violence Association of BC (EVA BC) 9507724",5/26/2003 0:00:00,6/8/2018 10:28:00,"BC - Terrace - ; BC - Kelowna - ; BC - Vancouver - ; BC - 100 Mile House - ; BC - ;","CONSULTING * family violence * victims * women * Service Providers; INFORMATION AND REFERRAL * family violence * victims * women * Service Providers; INFORMATION AND REFERRAL * assault (sexual) * victims * women * Service Providers; TRAINING * assault (sexual) * victims * women * Service Providers; CONSULTING * assault (sexual) * victims * women * Service Providers; CONSULTING * abuse * victims * women * Service Providers; TRAINING * abuse * victims * women * Service Providers; NETWORKING * abuse * victims * women * Service Providers; TRAINING * family violence * victims * women * Service Providers; INFORMATION AND REFERRAL * abuse * victims * women * Service Providers; NETWORKING * family violence * victims * women * Service Providers; NETWORKING * assault (sexual) * victims * women * Service Providers;"
49987227,"First United Church Kelowna","First United Church Kelowna",,0,"721 Bernard Avenue",,"Kelowna","BC","V1Y 6P6","Canada","721 Bernard Avenue",,"Kelowna",,"BC","V1Y 6P6","Canada",49.88,-119.48,"250-762-3311",,,,,,,"firstunited@telus.net","www.firstunitedkelowna.ca","Active","<strong>Outreach Ministry</strong> offers coffee and a sandwich from 10 am to 11:30 am Tuesdays and Thursdays for the community as well as referral to community resources; individuals who are in need of warm clothing and shoes or household goods, books, or toys have access to the thrift shop and emergency <strong>Food Cupboard</strong> during this time. The <strong>Thrift Store</strong> sells clothing and household items, and accepts donations of shoes, clothing, and small household items. Store hours are 10 am to 3 pm Wednesday to Friday.","49987227",6/22/2017 10:23:00,2/14/2018 15:44:00,"BC - Kelowna;","STORES * books; STORES * clothing; STORES * furniture/household goods; STORES * toys; FOOD (groceries) * emergency; DONATIONS ACCEPTED * clothing; DONATIONS ACCEPTED * furniture/household goods; FOOD (meals);"
49987251,"First United Church Kelowna","Support/Social Groups",,49987227,"721 Bernard Avenue",,"Kelowna","BC","V1Y 6P6","Canada","721 Bernard Avenue",,"Kelowna",,"BC","V1Y 6P6","Canada",49.88,-119.48,"250-762-3311",,,,,,,"admin@firstunitedkelowna.ca","www.firstunitedkelowna.ca","Active","<strong>Grandparents Raising Grandchildren Support Circle </strong>meets from 10 am to 12 noon on Mondays. <strong>Men's Club</strong> meets over coffee from 7 am to 8 am on the second Tuesday of each month. <strong>Measure of Pleasure</strong> is a social group with various programs for seniors that meets from 1:30 pm to 3:30 pm on the last Wednesday of each month.","First United Church Kelowna 49987251",6/22/2017 10:52:00,2/14/2018 15:44:00,"BC - Kelowna;","SUPPORT GROUPS * children * parenting * Grandparents; SUPPORT GROUPS * Men; RECREATION * Seniors;"
9490795,"Freedom's Door","Freedom's Door","Resurrection Recovery Resource Society",0,"1279 Centennial Crescent",,"Kelowna","BC","V1Y 6K3","Canada","1279 Centennial Crescent",,"Kelowna",,"BC","V1Y 6K3","Canada",49.88,-119.47,"250-717-0472",,,,,,,"freedomsdoor@shaw.ca","www.freedomsdoorkelowna.com","Active","Offers Christian, 12 step-based, 90-day residential treatment program for 50 men with substance addictions. Offers individual and group counselling, support groups, and life skills training; church attendance is mandatory. Men must have a minimum of 72 hours sober, does not accept clients on methadone maintenance. Self-referrals are welcome. Fees are $680 per month.","9490795",4/30/2004 0:00:00,3/30/2016 13:03:00,"BC - Kelowna - ;","RESIDENTIAL PROGRAMS * addiction (alcohol and drug) * Christian * Men; RESIDENTIAL PROGRAMS * addiction (alcohol and drug) * probation/parole * Christian * Men * Offenders;"
9490245,"Fung Loy Kok Institute of Taoism","Fung Loy Kok Institute of Taoism",,0,"588 East 15th Avenue",,"Vancouver","BC","V5T 2R5","Canada","Pacific Region Head Office","588 East 15th Avenue","Vancouver",,"BC","V5T 2R5","Canada",49.25,-123.09,"604-681-6609","1-888-tai-chi-1","1-888-tai-chi-2",,,"604-681-6692",,"vancouver@taoist.org","www.taoist.org","Active","Offers classes in Taoist tai chi arts to the public. Helps students develop good balance and healthy posture, enhance the flexibility and elasticity of the muscular-skeletal system, and learn how to relax while gently exercising the whole body through a form of moving meditation. Open to people of all ages and levels of ability. Health recovery classes are available for those with mobility challenges, or who are recovering from a significant injury or illness. Day, evening, and weekend classes are available. Multiple locations throughout British Columbia. Volunteer-run registered charity. Office hours are 10 am to 5 pm Monday to Friday.","9490245",8/17/2001 0:00:00,3/5/2018 16:27:00,"BC - Vancouver - ; BC - Abbotsford - ; BC - Chilliwack - ; BC - Kamloops - ; BC - 100 Mile House - ; BC - Ashcroft - ; BC - Lone Butte - ; BC - Nanaimo - ; BC - Cedar - ; BC - Chemainus - ; BC - Duncan - ; BC - Gabriola Island - ; BC - Parksville - ; BC - Campbell River - ; BC - Comox - ; BC - Courtenay - ; BC - Denman Island - ; BC - Fanny Bay - ; BC - Port Alberni - ; BC - Powell River - ; BC - Qualicum - ; BC - Armstrong - ; BC - Chase - ; BC - Creston - ; BC - Kelowna - ; BC - Mackenzie - ; BC - Nelson - ; BC - Salmon Arm - ; BC - Vernon - ; BC - Langley - ; BC - Surrey - ; BC - White Rock - ; BC - Burnaby - ; BC - Coquitlam - ; BC - New Westminster - ; BC - North Vancouver - ; BC - Richmond - ; BC - West Vancouver - ; BC - Victoria - ; BC - Saanich - ; BC - Sooke - ; BC - Saltspring Island - ; BC - Pender Island - ; BC - Prince Rupert - ; BC - Squamish - ;","RECREATION * disability (physical); RECREATION; RECREATION * Seniors; TRAINING * stress;"
9489743,"Gamblers Anonymous (GA) - Kelowna","Gamblers Anonymous (GA) - Kelowna",,0,,,,"BC",,"Canada","Kalano Club","2108 Vasile Road","Kelowna",,"BC","V1Y 6H5","Canada",49.88,-119.44,"1-855-222-5542",,,,,,,,"www.gabc.ca/kelowna","Active","Meetings are held from 7 pm to 8 pm Thursdays at the Kalano Club, 2108 Vasile Road.","9489743",1/1/1900 0:00:00,2/8/2018 10:30:00,"BC - Kelowna - ;","SUPPORT GROUPS * addiction (gambling);"
56217073,"Government of British Columbia","Ben Stewart, MLA (Liberal) - Kelowna West Constituency",,9487864,"3-2429 Dobbin Road",,"West Kelowna","BC","V4T 2L4","Canada","3-2429 Dobbin Road",,"West Kelowna",,"BC","V4T 2L4","Canada",49.82,-119.62,"250-768-8426","250-387-3531",,,,"250-768-8436",,"Ben.Stewart.MLA@leg.bc.ca","www.leg.bc.ca/learn-about-us/members/41st-Parliament/Stewart-Ben","Active","Member of Legislative Assembly elected to represent the Kelowna West riding in the provincial legislature. Constituency office hours are 9 am to 4:30 pm Monday to Friday.","Government of British Columbia 56217073",5/9/2018 16:39:00,5/9/2018 17:02:00,"BC - West Kelowna - ;","ELECTED REPRESENTATIVES * government (provincial);"
